Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/17/2019 20:00,29.246979,5.072573,229.99423
1/17/2019 21:00,28.327515,5.00835,230.43033
1/17/2019 22:00,26.952698,4.7947288,234.77016
1/17/2019 23:00,26.030457,4.3076777,238.53726
1/18/2019 0:00,25.752441,4.0942936,238.3714
1/18/2019 1:00,25.648376,4.355461,242.98756
1/18/2019 2:00,25.595123,3.6588068,240.69226
1/18/2019 3:00,25.578064,4.0061126,237.80008
1/18/2019 4:00,25.580475,3.5979424,234.78592
1/18/2019 5:00,25.656647,2.691696,234.33969
1/18/2019 6:00,25.584595,1.9244167,235.34964
1/18/2019 7:00,25.41983,1.4811877,231.51094
1/18/2019 8:00,25.748383,4.3396792,227.38658
1/18/2019 9:00,25.623627,3.8972285,223.40424
1/18/2019 10:00,25.427734,4.283756,227.0935
1/18/2019 11:00,25.26538,3.5623348,227.98958
1/18/2019 12:00,25.5755,3.8773348,225.1225
1/18/2019 13:00,27.128448,4.6799006,219.30598
1/18/2019 14:00,28.447845,4.997368,218.94708
1/18/2019 15:00,29.416595,5.1674914,218.87674
1/18/2019 16:00,29.951477,5.3235526,219.96057
1/18/2019 17:00,30.303741,5.1336203,222.68353
1/18/2019 18:00,30.343414,5.149727,223.92061
1/18/2019 19:00,30.00058,5.2171,225.1183
1/18/2019 20:00,29.498657,4.8869405,227.88956
1/18/2019 21:00,28.765991,4.664503,228.79277
1/18/2019 22:00,27.375885,4.5713587,232.02206
1/18/2019 23:00,26.319855,4.252983,235.83932
1/19/2019 0:00,26.057953,3.658427,237.48717
1/19/2019 1:00,25.89563,3.5297098,241.95276
1/19/2019 2:00,25.770111,3.3757317,236.39436
1/19/2019 3:00,25.688934,3.3952656,239.37688
1/19/2019 4:00,25.712402,2.5947883,238.9636
1/19/2019 5:00,25.844147,2.833424,233.72137
1/19/2019 6:00,25.88736,2.9425592,225.4953
1/19/2019 7:00,25.34964,1.2950416,222.44867
1/19/2019 8:00,25.398926,2.2693388,227.44083
1/19/2019 9:00,25.555939,3.2454956,223.785
1/19/2019 10:00,25.46811,3.0714827,228.37866
1/19/2019 11:00,25.405792,2.5212479,229.56683
1/19/2019 12:00,25.773132,1.5046009,217.54361
1/19/2019 13:00,27.989258,3.4047868,216.90512
1/19/2019 14:00,29.59607,3.7039955,214.48045
1/19/2019 15:00,30.588104,3.970043,213.54109
1/19/2019 16:00,31.238007,4.142742,221.3437
1/19/2019 17:00,31.390472,4.2349753,225.11292
1/19/2019 18:00,31.277863,4.3821955,227.93301
1/19/2019 19:00,30.762451,4.582625,228.19919
1/19/2019 20:00,30.062836,4.9347935,230.04715
1/19/2019 21:00,29.212921,4.7783403,231.77538
1/19/2019 22:00,27.738312,4.457013,231.02626
1/19/2019 23:00,26.639526,3.7998433,234.54541
1/20/2019 0:00,26.280273,3.5550156,236.06793
1/20/2019 1:00,26.111816,2.797041,237.75487
1/20/2019 2:00,26.066925,2.45833,240.42453
1/20/2019 3:00,25.984985,1.8950942,243.07626
1/20/2019 4:00,26.29306,2.0831485,225.37083
1/20/2019 5:00,26.418732,2.7327485,226.07065
1/20/2019 6:00,26.35617,2.2050705,222.25064
1/20/2019 7:00,25.924103,1.5258582,215.42134
1/20/2019 8:00,25.633362,1.4221992,210.8356
1/20/2019 9:00,25.483948,1.493063,225.90694
1/20/2019 10:00,25.488922,2.0598288,213.41916
1/20/2019 11:00,25.291016,1.7082752,221.68315
1/20/2019 12:00,25.72763,1.2485162,218.02295
1/20/2019 13:00,28.152832,1.8321348,208.67755
1/20/2019 14:00,30.243073,1.5448058,236.70987
1/20/2019 15:00,31.374176,2.43405,243.18402
1/20/2019 16:00,31.711792,3.209736,239.85748
1/20/2019 17:00,31.88977,3.4633775,250.76352
1/20/2019 18:00,31.286285,4.0619802,248.91013
1/20/2019 19:00,30.324646,4.53565,244.50446
1/20/2019 20:00,29.365265,4.8682528,240.3482
1/20/2019 21:00,28.42569,4.5679264,237.84311
1/20/2019 22:00,27.145142,4.3195033,239.58452
1/20/2019 23:00,26.243988,3.916444,241.8174
1/21/2019 0:00,25.864014,4.019085,244.36127
1/21/2019 1:00,25.621918,4.1006827,242.64209
1/21/2019 2:00,25.45398,3.7187057,245.72998
1/21/2019 3:00,25.384644,3.563721,246.233
1/21/2019 4:00,25.330627,4.1452,245.17053
1/21/2019 5:00,25.295746,3.7888055,244.49387
1/21/2019 6:00,25.343903,4.475903,244.20154
1/21/2019 7:00,25.324982,4.178902,240.38919
1/21/2019 8:00,25.370697,5.753226,227.34225
1/21/2019 9:00,25.174652,5.2651043,229.8073
1/21/2019 10:00,25.013336,4.5545363,230.41342
1/21/2019 11:00,24.889832,4.258737,225.11026
1/21/2019 12:00,25.24701,3.9277382,223.62752
1/21/2019 13:00,26.590118,5.432215,222.18619
1/21/2019 14:00,27.819824,5.5700026,223.08633
1/21/2019 15:00,28.838715,5.5973525,222.15163
1/21/2019 16:00,29.54123,5.587924,222.3884
1/21/2019 17:00,29.860077,5.71168,224.09526
1/21/2019 18:00,29.91101,5.7132854,224.89899
1/21/2019 19:00,29.581665,5.4742227,226.83827
1/21/2019 20:00,29.151794,5.1933584,228.30621
1/21/2019 21:00,28.299194,4.9812098,229.69568
1/21/2019 22:00,26.902313,4.7611356,231.97617
1/21/2019 23:00,25.963684,4.094387,234.49103
1/22/2019 0:00,25.706238,3.8417888,236.86063
1/22/2019 1:00,25.58722,3.981107,233.2013
1/22/2019 2:00,25.47763,3.6729114,234.17123
1/22/2019 3:00,25.401245,3.8555465,230.50227
1/22/2019 4:00,25.352844,3.2304027,231.63832
1/22/2019 5:00,25.448242,3.4487703,229.1841
1/22/2019 6:00,25.469086,3.552423,226.73817
1/22/2019 7:00,25.273743,3.827983,226.97708
1/22/2019 8:00,25.11499,4.780766,223.215
1/22/2019 9:00,24.955505,4.4753227,222.47209
1/22/2019 10:00,24.89029,3.8771427,219.19191
1/22/2019 11:00,24.84668,4.6217422,222.20668
1/22/2019 12:00,25.11264,5.2061095,223.44228
1/22/2019 13:00,26.325592,6.968339,221.52136
1/22/2019 14:00,27.611786,6.9700036,222.08565
1/22/2019 15:00,28.839478,6.814654,220.38359
1/22/2019 16:00,29.764923,6.473572,218.20068
1/22/2019 17:00,30.143951,6.3290305,219.49817
1/22/2019 18:00,30.426971,6.143019,220.60333
1/22/2019 19:00,30.634064,5.8271704,219.5688
1/22/2019 20:00,30.057495,5.7612395,222.88663
1/22/2019 21:00,28.905457,5.8647943,223.76752
1/22/2019 22:00,27.494537,6.0995855,225.2307
1/22/2019 23:00,26.471802,4.9946675,226.65906
1/23/2019 0:00,26.207825,4.834281,227.68973
1/23/2019 1:00,26.084991,4.647585,224.78542
1/23/2019 2:00,26.102478,4.9865956,224.23051
1/23/2019 3:00,26.41388,5.240335,221.34021
1/23/2019 4:00,26.2323,5.7896357,220.5241
1/23/2019 5:00,25.776428,5.884517,221.9588
1/23/2019 6:00,25.419159,5.368506,222.5702
1/23/2019 7:00,25.251648,5.6687813,221.21661
1/23/2019 8:00,25.217896,5.319984,224.81558
1/23/2019 9:00,25.338867,4.917919,223.1902
1/23/2019 10:00,25.411835,4.565298,219.21461
1/23/2019 11:00,25.477173,5.352512,217.38882
1/23/2019 12:00,25.874237,5.1241755,214.52513
1/23/2019 13:00,27.503082,5.9743714,208.9199
1/23/2019 14:00,29.129395,5.9566197,208.67159
1/23/2019 15:00,30.713745,5.4968514,208.8475
1/23/2019 16:00,31.613129,5.7357144,212.13177
1/23/2019 17:00,32.34445,5.5748925,215.52792
1/23/2019 18:00,32.595398,5.6355686,219.10127
1/23/2019 19:00,32.40555,5.7687416,222.9695
1/23/2019 20:00,31.82663,5.8520045,222.48062
1/23/2019 21:00,30.467743,6.080976,224.03035
1/23/2019 22:00,29.09024,5.797724,226.75673
1/23/2019 23:00,27.770752,4.4570775,229.48007
1/24/2019 0:00,27.367096,4.136989,231.02611
1/24/2019 1:00,27.346527,3.7774374,228.47728
1/24/2019 2:00,27.281494,3.8271656,227.10492
1/24/2019 3:00,26.924164,3.2881367,224.76819
1/24/2019 4:00,26.465729,2.7610223,224.5864
1/24/2019 5:00,26.056824,2.6852674,223.80652
1/24/2019 6:00,25.732452,2.4906194,229.22705
1/24/2019 7:00,25.356995,1.427841,240.04614
1/24/2019 8:00,25.125214,1.4664981,244.19237
1/24/2019 9:00,24.859253,1.3322252,240.54391
1/24/2019 10:00,24.888306,2.0755985,233.50641
1/24/2019 11:00,24.7742,2.151115,224.97165
1/24/2019 12:00,25.150696,1.3311774,220.01772
1/24/2019 13:00,27.770721,2.7350912,213.20044
1/24/2019 14:00,29.696472,3.1967087,212.09319
1/24/2019 15:00,31.158295,3.043603,212.79013
1/24/2019 16:00,32.026154,3.295002,221.74638
1/24/2019 17:00,32.210968,3.7481332,226.83751
1/24/2019 18:00,32.21765,4.2659106,229.745
1/24/2019 19:00,31.687775,4.784829,230.28145
1/24/2019 20:00,31.094849,4.6664953,229.8733
1/24/2019 21:00,30.351227,4.5405054,228.62717
1/24/2019 22:00,29.005066,4.1569843,231.31029
1/24/2019 23:00,27.539246,3.309224,237.01166
1/25/2019 0:00,27.032654,3.1036527,243.8836
1/25/2019 1:00,26.794464,2.9612103,245.48291
1/25/2019 2:00,26.619781,2.6197133,244.79158
1/25/2019 3:00,26.810669,2.340432,239.31384
1/25/2019 4:00,26.964905,2.884374,232.18855
1/25/2019 5:00,26.75531,2.9892406,232.47285
1/25/2019 6:00,26.389801,1.8142194,231.76648
1/25/2019 7:00,25.962646,1.2314633,235.09488
1/25/2019 8:00,25.756256,1.3605161,224.68524
1/25/2019 9:00,25.686523,1.7030685,199.73471
1/25/2019 10:00,25.907257,3.03135,205.91405
1/25/2019 11:00,25.76709,2.6863425,204.35753
1/25/2019 12:00,25.988037,1.8235848,204.32791
1/25/2019 13:00,28.336823,2.5946076,213.87364
1/25/2019 14:00,29.964813,2.8302789,211.92044
1/25/2019 15:00,31.308624,2.7928157,221.94194
1/25/2019 16:00,32.208466,3.0136542,225.60692
1/25/2019 17:00,32.278076,3.5577514,230.01918
1/25/2019 18:00,32.09619,3.658941,234.40675
1/25/2019 19:00,31.427673,4.2015414,234.0148
1/25/2019 20:00,30.755646,4.4396605,234.78978
1/25/2019 21:00,29.974945,4.5622416,233.88504
1/25/2019 22:00,28.665924,4.0843043,233.01051
1/25/2019 23:00,27.228851,3.2626014,236.04669
1/26/2019 0:00,26.891205,2.661388,237.93848
