Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/17/2019 17:00,16.194489,3.8331373,169.09729
1/17/2019 18:00,18.14151,3.8632004,146.41278
1/17/2019 19:00,18.493073,3.780493,161.6615
1/17/2019 20:00,18.954254,3.7505157,154.60498
1/17/2019 21:00,18.202942,3.2716486,150.75153
1/17/2019 22:00,17.021576,3.815868,143.58249
1/17/2019 23:00,13.76535,2.3917468,129.27264
1/18/2019 0:00,12.2752075,1.6464839,96.34094
1/18/2019 1:00,11.870422,1.3454976,344.2215
1/18/2019 2:00,11.439484,0.34566262,282.08356
1/18/2019 3:00,10.228607,1.4641411,286.30225
1/18/2019 4:00,9.911804,0.5418493,119.385925
1/18/2019 5:00,9.302887,0.87857306,273.82867
1/18/2019 6:00,8.461792,2.0281322,270.69757
1/18/2019 7:00,8.347015,2.2679448,248.45773
1/18/2019 8:00,8.28186,2.6141248,247.22333
1/18/2019 9:00,7.8516235,2.6277797,256.03796
1/18/2019 10:00,6.9897766,2.5255067,271.3296
1/18/2019 11:00,7.0913696,2.12137,247.51648
1/18/2019 12:00,9.412201,1.9126142,234.46344
1/18/2019 13:00,12.338898,1.4590018,229.76442
1/18/2019 14:00,13.401276,1.295867,146.92169
1/18/2019 15:00,14.587738,2.8383794,174.45258
1/18/2019 16:00,15.824127,2.988888,161.20624
1/18/2019 17:00,16.847382,3.4459403,178.78986
1/18/2019 18:00,18.043213,3.0918598,175.3681
1/18/2019 19:00,17.521576,3.865522,173.28174
1/18/2019 20:00,17.716644,3.6873665,162.94751
1/18/2019 21:00,17.420868,3.7139578,170.94098
1/18/2019 22:00,16.257965,3.1584032,166.91364
1/18/2019 23:00,13.4296875,2.5139241,168.8891
1/19/2019 0:00,12.211273,2.713486,154.05109
1/19/2019 1:00,11.049652,1.9888504,169.95245
1/19/2019 2:00,10.412811,1.8654459,195.73611
1/19/2019 3:00,10.890381,2.4705591,250.47949
1/19/2019 4:00,9.63089,2.4266553,248.74127
1/19/2019 5:00,9.312897,2.5845313,259.29483
1/19/2019 6:00,8.644714,2.1079955,255.30557
1/19/2019 7:00,9.832825,1.4190027,249.99188
1/19/2019 8:00,9.44046,3.4990835,229.2905
1/19/2019 9:00,8.779175,2.8823094,234.0567
1/19/2019 10:00,8.549286,2.8126676,229.74016
1/19/2019 11:00,9.051178,2.9134574,224.25923
1/19/2019 12:00,10.287079,3.3574755,228.6185
1/19/2019 13:00,11.302948,2.6836796,224.06471
1/19/2019 14:00,13.447876,4.4990244,197.22635
1/19/2019 15:00,14.5303955,5.208406,195.38628
1/19/2019 16:00,16.278503,5.32964,185.15758
1/19/2019 17:00,17.38089,4.11826,184.63327
1/19/2019 18:00,17.664948,4.420605,184.35861
1/19/2019 19:00,18.055328,4.391138,176.45667
1/19/2019 20:00,18.189514,3.95593,153.0268
1/19/2019 21:00,17.256042,4.028493,145.66922
1/19/2019 22:00,15.332977,4.430373,184.49153
1/19/2019 23:00,13.954254,4.0756326,192.07396
1/20/2019 0:00,12.355743,1.6751156,168.07507
1/20/2019 1:00,12.398224,1.656416,167.69507
1/20/2019 2:00,12.630035,1.6991142,257.8857
1/20/2019 3:00,12.490997,2.409652,255.07889
1/20/2019 4:00,10.601074,2.790853,227.83165
1/20/2019 5:00,10.186707,3.4233568,234.66864
1/20/2019 6:00,10.004852,4.401465,232.74355
1/20/2019 7:00,9.8585205,4.420522,228.33253
1/20/2019 8:00,9.690491,4.292668,225.14897
1/20/2019 9:00,9.569489,4.019215,221.28845
1/20/2019 10:00,9.514404,4.2822742,239.2558
1/20/2019 11:00,9.444458,4.0252028,248.76254
1/20/2019 12:00,10.660309,3.767455,252.87076
1/20/2019 13:00,12.329529,3.942077,200.18437
1/20/2019 14:00,11.703339,3.763091,211.35304
1/20/2019 15:00,12.602112,3.3673007,217.52855
1/20/2019 16:00,12.491028,3.92265,201.58774
1/20/2019 17:00,15.360962,4.0992746,196.40633
1/20/2019 18:00,14.9114685,5.553408,185.6473
1/20/2019 19:00,16.637817,4.590498,191.03905
1/20/2019 20:00,16.888184,4.7734704,193.62973
1/20/2019 21:00,16.303894,3.8417523,177.13885
1/20/2019 22:00,14.9626465,4.477815,187.69069
1/20/2019 23:00,13.102264,3.0299165,184.45462
1/21/2019 0:00,12.256165,2.9102147,181.84625
1/21/2019 1:00,11.402222,2.7499316,184.39394
1/21/2019 2:00,10.565582,2.5361753,272.0043
1/21/2019 3:00,10.6050415,3.2790618,251.89825
1/21/2019 4:00,9.542847,2.1678967,257.94598
1/21/2019 5:00,11.102112,1.8501505,277.34985
1/21/2019 6:00,11.121216,1.310894,273.4336
1/21/2019 7:00,11.3638,2.2164047,260.60004
1/21/2019 8:00,11.152405,2.9397736,242.66586
1/21/2019 9:00,9.352356,3.2706435,243.08167
1/21/2019 10:00,9.432098,3.9042397,231.99391
1/21/2019 11:00,9.156921,3.8787146,226.0035
1/21/2019 12:00,10.652893,4.034655,226.23775
1/21/2019 13:00,13.302124,3.4712381,226.79405
1/21/2019 14:00,14.997437,3.1742055,230.61128
1/21/2019 15:00,16.038483,3.8244996,207.98729
1/21/2019 16:00,17.137482,4.317699,182.8372
1/21/2019 17:00,18.08255,4.0906997,179.68384
1/21/2019 18:00,18.379852,3.5568974,182.04318
1/21/2019 19:00,18.09085,5.405077,188.04047
1/21/2019 20:00,17.313324,5.385372,184.91457
1/21/2019 21:00,16.871796,4.7507186,184.04521
1/21/2019 22:00,16.052765,4.7176447,186.54993
1/21/2019 23:00,13.7378845,3.4814928,187.28677
1/22/2019 0:00,12.156738,1.8074484,226.2595
1/22/2019 1:00,11.537933,1.8114392,254.77628
1/22/2019 2:00,10.864197,2.4171026,258.07904
1/22/2019 3:00,10.522949,3.0210602,253.98137
1/22/2019 4:00,10.204834,3.2469234,252.52951
1/22/2019 5:00,9.643646,2.9146965,243.56625
1/22/2019 6:00,9.738403,0.7899079,222.44724
1/22/2019 7:00,8.109039,1.8613626,245.3309
1/22/2019 8:00,8.357025,2.4650848,257.0477
1/22/2019 9:00,7.8526917,2.7594023,253.56252
1/22/2019 10:00,7.851074,3.0860462,237.18333
1/22/2019 11:00,7.3398743,2.4590595,201.77995
1/22/2019 12:00,9.38269,1.7622426,201.83807
1/22/2019 13:00,11.87204,3.1515481,221.38742
1/22/2019 14:00,13.667877,1.5592917,153.35059
1/22/2019 15:00,15.605133,2.5175056,174.76141
1/22/2019 16:00,17.177612,2.2538595,157.70294
1/22/2019 17:00,18.791107,3.201952,149.2008
1/22/2019 18:00,19.448914,3.544844,168.68848
1/22/2019 19:00,19.85431,3.5728421,150.41367
1/22/2019 20:00,19.87027,3.5541415,147.46738
1/22/2019 21:00,19.147278,3.1832695,154.29443
1/22/2019 22:00,17.770569,3.4141066,147.98566
1/22/2019 23:00,14.745941,2.7303388,149.43573
1/23/2019 0:00,12.9002075,1.8792061,147.86249
1/23/2019 1:00,12.094635,2.2242544,152.96802
1/23/2019 2:00,10.888153,1.6533841,138.55746
1/23/2019 3:00,10.534607,1.1707721,297.37982
1/23/2019 4:00,9.995453,0.23873834,225.85583
1/23/2019 5:00,9.569214,1.1972295,214.3543
1/23/2019 6:00,8.330566,2.0125482,264.20325
1/23/2019 7:00,8.136383,1.7948931,256.84836
1/23/2019 8:00,8.311127,1.51547,217.2555
1/23/2019 9:00,7.6455994,1.6706733,260.14987
1/23/2019 10:00,7.368683,2.2065418,194.70578
1/23/2019 11:00,7.5633545,2.0040536,201.01697
1/23/2019 12:00,8.995392,1.3205504,187.68703
1/23/2019 13:00,11.591858,1.4350982,214.5915
1/23/2019 14:00,14.026306,2.0035138,163.34137
1/23/2019 15:00,16.387726,5.376874,142.7898
1/23/2019 16:00,17.891968,6.3317666,141.81738
1/23/2019 17:00,19.101929,6.417018,143.33276
1/23/2019 18:00,19.762726,6.2762794,146.90906
1/23/2019 19:00,19.939941,6.126142,148.64282
1/23/2019 20:00,19.551971,5.739618,150.77185
1/23/2019 21:00,18.589508,5.8233757,149.75714
1/23/2019 22:00,16.65033,5.465833,147.80539
1/23/2019 23:00,13.931671,3.6007285,137.88708
1/24/2019 0:00,12.743683,3.788187,131.40778
1/24/2019 1:00,11.768524,2.1752188,149.48224
1/24/2019 2:00,11.134125,2.3979352,178.07068
1/24/2019 3:00,10.121918,1.6800916,170.8551
1/24/2019 4:00,9.780487,1.4694556,134.2384
1/24/2019 5:00,9.77066,0.35647157,256.02725
1/24/2019 6:00,8.770294,1.6992066,261.69434
1/24/2019 7:00,8.147491,2.3473291,271.6456
1/24/2019 8:00,8.313904,1.9056461,269.18646
1/24/2019 9:00,7.688141,2.6388433,277.9702
1/24/2019 10:00,7.3860474,2.543631,270.5554
1/24/2019 11:00,7.7310486,1.8443164,271.5039
1/24/2019 12:00,9.517303,1.006124,258.28094
1/24/2019 13:00,11.882294,2.9459205,155.62427
1/24/2019 14:00,13.451874,1.8729863,152.13916
1/24/2019 15:00,15.312866,3.7063289,141.5079
1/24/2019 16:00,16.319794,4.579189,150.80643
1/24/2019 17:00,18.190247,5.1587276,147.29828
1/24/2019 18:00,19.456177,5.50316,149.8844
1/24/2019 19:00,20.351044,4.914766,147.29883
1/24/2019 20:00,20.044495,5.586816,141.87637
1/24/2019 21:00,18.961945,5.314393,145.4477
1/24/2019 22:00,17.059631,4.763166,150.17365
1/24/2019 23:00,14.426361,4.1437583,139.15814
1/25/2019 0:00,13.005188,0.6300569,305.79797
1/25/2019 1:00,12.62619,0.9959392,89.75583
1/25/2019 2:00,12.4496155,1.0071269,112.09424
1/25/2019 3:00,12.383881,1.087557,97.40497
1/25/2019 4:00,11.644318,1.0707483,119.32709
1/25/2019 5:00,10.802765,0.52674085,67.20511
1/25/2019 6:00,9.638245,2.1490119,271.77405
1/25/2019 7:00,9.356659,2.3288639,266.51907
1/25/2019 8:00,9.004272,2.520343,268.1066
1/25/2019 9:00,8.814117,2.414165,267.2072
1/25/2019 10:00,9.676544,1.9698279,273.05475
1/25/2019 11:00,9.248383,2.3089983,266.4064
1/25/2019 12:00,10.624847,2.4877138,272.07404
1/25/2019 13:00,13.096222,1.3915286,275.0371
1/25/2019 14:00,15.350952,0.9047515,203.55286
1/25/2019 15:00,15.442841,4.9644985,154.18646
1/25/2019 16:00,15.056061,2.7818196,143.69424
1/25/2019 17:00,18.27945,3.2170355,141.64856
1/25/2019 18:00,18.78241,4.8213496,129.70544
1/25/2019 19:00,19.736115,4.4877915,132.90802
1/25/2019 20:00,18.976868,3.900935,139.9809
1/25/2019 21:00,18.64917,4.160818,142.52509
1/25/2019 22:00,17.367859,3.6493585,137.36017
1/25/2019 23:00,15.151062,2.5244212,126.63687
1/26/2019 0:00,13.6927185,1.5527601,78.84296
